nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
140,getpriority,ok,TLINT,2,TINT,TINT,,,,
141,setpriority,ok,TLINT,3,TINT,TINT,TINT,,,
142,sched_setparam,ok,TLINT,2,TINT,TPTR,,,,
143,sched_getparam,ok,TLINT,2,TINT,TPTR,,,,
144,sched_setscheduler,ok,TLINT,3,TINT,TINT,TPTR,,,
145,sched_getscheduler,ok,TLINT,1,TINT,,,,,
146,sched_get_priority_max,ok,TLINT,1,TINT,,,,,
147,sched_get_priority_min,ok,TLINT,1,TINT,,,,,
148,sched_rr_get_interval,ok,TLINT,2,TINT,TPTR,,,,
149,mlock,ok,TLINT,2,TLUINT,TLUINT,,,,
150,munlock,ok,TLINT,2,TLUINT,TLUINT,,,,
151,mlockall,ok,TLINT,1,TINT,,,,,
152,munlockall,ok,TLINT,0,,,,,,
153,vhangup,ok,TLINT,0,,,,,,
154,modify_ldt,ok,TLINT,3,TINT,TPTR,TLUINT,,,
155,pivot_root,ok,TLINT,2,TSTR,TSTR,,,,
156,_sysctl,todo,,,,,,,,
157,prctl,ok,TLINT,5,TINT,TLUINT,TLUINT,TLUINT,TLUINT,
158,arch_prctl,ok,TLINT,2,TINT,TLUINT,,,,
159,adjtimex,ok,TLINT,1,TPTR,,,,,
160,setrlimit,ok,TLINT,2,TUINT,TPTR,,,,
161,chroot,ok,TLINT,1,TSTR,,,,,
162,sync,ok,TLINT,0,,,,,,
163,acct,ok,TLINT,1,TSTR,,,,,
164,settimeofday,ok,TLINT,2,TPTR,TPTR,,,,
165,mount,ok,TLINT,5,TSTR,TSTR,TSTR,TLUINT,TPTR,
166,umount2,ok,TLINT,2,TSTR,TINT,,,,
167,swapon,ok,TLINT,2,TSTR,TINT,,,,
168,swapoff,ok,TLINT,1,TSTR,,,,,
169,reboot,ok,TLINT,4,TINT,TINT,TUINT,TPTR,,
170,sethostname,ok,TLINT,2,TSCHAR,TINT,,,,
171,setdomainname,ok,TLINT,2,TSCHAR,TINT,,,,
172,iopl,ok,TLINT,1,TUINT,,,,,
173,ioperm,ok,TLINT,3,TLUINT,TLUINT,TINT,,,
174,create_module,todo,,,,,,,,
175,init_module,ok,TLINT,3,TPTR,TLUINT,TSTR,,,
176,delete_module,ok,TLINT,2,TSTR,TUINT,,,,
177,get_kernel_syms,todo,,,,,,,,
178,query_module,todo,,,,,,,,
179,quotactl,ok,TLINT,4,TUINT,TSTR,TUINT,TPTR,,
180,nfsservctl,todo,,,,,,,,
181,getpmsg,todo,,,,,,,,
182,putpmsg,todo,,,,,,,,
183,afs_syscall,todo,,,,,,,,
184,tuxcall,todo,,,,,,,,
185,security,todo,,,,,,,,
186,gettid,ok,TLINT,0,,,,,,
187,readahead,ok,TLINT,3,TINT,TLINT,TLUINT,,,
188,setxattr,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
189,lsetxattr,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
190,fsetxattr,ok,TLINT,5,TINT,TSTR,TPTR,TLUINT,TINT,
191,getxattr,ok,TLINT,4,TSTR,TSTR,TPTR,TLUINT,,
192,lgetxattr,ok,TLINT,4,TSTR,TSTR,TPTR,TLUINT,,
193,fgetxattr,ok,TLINT,4,TINT,TSTR,TPTR,TLUINT,,
194,listxattr,ok,TLINT,3,TSTR,TPTR,TLUINT,,,
195,llistxattr,ok,TLINT,3,TSTR,TPTR,TLUINT,,,
196,flistxattr,ok,TLINT,3,TINT,TPTR,TLUINT,,,
197,removexattr,ok,TLINT,2,TSTR,TSTR,,,,
198,lremovexattr,ok,TLINT,2,TSTR,TSTR,,,,
199,fremovexattr,ok,TLINT,2,TINT,TSTR,,,,
200,tkill,ok,TLINT,2,TINT,TINT,,,,
201,time,ok,TLINT,1,TPTR,,,,,
202,futex,ok,TLINT,6,TPTR,TINT,TUINT,TPTR,TPTR,TUINT
203,sched_setaffinity,ok,TLINT,3,TINT,TUINT,TPTR,,,
204,sched_getaffinity,ok,TLINT,3,TINT,TUINT,TPTR,,,
205,set_thread_area,todo,,,,,,,,
206,io_setup,ok,TLINT,2,TUINT,TPTR,,,,
207,io_destroy,ok,TLINT,1,TLUINT,,,,,
208,io_getevents,ok,TLINT,5,TLUINT,TLINT,TLINT,TPTR,TPTR,
209,io_submit,ok,TLINT,3,TLUINT,TLINT,TPTR,,,
210,io_cancel,ok,TLINT,3,TLUINT,TPTR,TPTR,,,
211,get_thread_area,todo,,,,,,,,
212,lookup_dcookie,ok,TLINT,3,TLUINT,TWSCHAR,TLUINT,,,
213,epoll_create,ok,TLINT,1,TINT,,,,,
214,epoll_ctl_old,todo,,,,,,,,
215,epoll_wait_old,todo,,,,,,,,
216,remap_file_pages,ok,TLINT,5,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT,
217,getdents64,ok,TLINT,3,TUINT,TPTR,TUINT,,,
218,set_tid_address,ok,TLINT,1,TPTR,,,,,
219,restart_syscall,ok,TLINT,0,,,,,,
220,semtimedop,ok,TLINT,4,TINT,TPTR,TUINT,TPTR,,
221,fadvise64,ok,TLINT,4,TINT,TLINT,TLUINT,TINT,,
222,timer_create,ok,TLINT,3,TINT,TPTR,TPTR,,,
223,timer_settime,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
224,timer_gettime,ok,TLINT,2,TINT,TPTR,,,,
225,timer_getoverrun,ok,TLINT,1,TINT,,,,,
226,timer_delete,ok,TLINT,1,TINT,,,,,
227,clock_settime,ok,TLINT,2,TINT,TPTR,,,,
228,clock_gettime,ok,TLINT,2,TINT,TPTR,,,,
229,clock_getres,ok,TLINT,2,TINT,TPTR,,,,
230,clock_nanosleep,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
231,exit_group,ok,TLINT,1,TINT,,,,,
232,epoll_wait,ok,TLINT,4,TINT,TPTR,TINT,TINT,,
233,epoll_ctl,ok,TLINT,4,TINT,TINT,TINT,TPTR,,
234,tgkill,ok,TLINT,3,TINT,TINT,TINT,,,
235,utimes,ok,TLINT,2,TPTR,TPTR,,,,
236,vserver,todo,,,,,,,,
237,mbind,ok,TLINT,6,TLUINT,TLUINT,TLUINT,TPTR,TLUINT,TUINT
238,set_mempolicy,ok,TLINT,3,TINT,TPTR,TLUINT,,,
239,get_mempolicy,ok,TLINT,5,TPTR,TPTR,TLUINT,TLUINT,TLUINT,
240,mq_open,ok,TLINT,4,TPTR,TINT,TUSHRT,TPTR,,
241,mq_unlink,ok,TLINT,1,TPTR,,,,,
242,mq_timedsend,ok,TLINT,5,TINT,TSCHAR,TLUINT,TUINT,TPTR,
243,mq_timedreceive,ok,TLINT,5,TINT,TWSCHAR,TLUINT,TPTR,TPTR,
244,mq_notify,ok,TLINT,2,TINT,TPTR,,,,
245,mq_getsetattr,ok,TLINT,3,TINT,TPTR,TPTR,,,
246,kexec_load,ok,TLINT,4,TLUINT,TLUINT,TPTR,TLUINT,,
247,waitid,ok,TLINT,5,TINT,TINT,TPTR,TINT,TPTR,
248,add_key,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
249,request_key,ok,TLINT,4,TSTR,TSTR,TSTR,TINT,,
250,keyctl,ok,TLINT,5,TINT,TLUINT,TLUINT,TLUINT,TLUINT,
251,ioprio_set,ok,TLINT,3,TINT,TINT,TINT,,,
252,ioprio_get,ok,TLINT,2,TINT,TINT,,,,
253,inotify_init,ok,TLINT,0,,,,,,
254,inotify_add_watch,ok,TLINT,3,TINT,TSTR,TUINT,,,
255,inotify_rm_watch,ok,TLINT,2,TINT,TINT,,,,
256,migrate_pages,ok,TLINT,4,TINT,TLUINT,TPTR,TPTR,,
257,openat,ok,TLINT,4,TINT,TSTR,TINT,TUSHRT,,
258,mkdirat,ok,TLINT,3,TINT,TSTR,TUSHRT,,,
259,mknodat,ok,TLINT,4,TINT,TSTR,TUSHRT,TUINT,,
260,fchownat,ok,TLINT,5,TINT,TSTR,TINT,TINT,TINT,
261,futimesat,ok,TLINT,3,TINT,TSTR,TPTR,,,
262,newfstatat,ok,TLINT,4,TINT,TSTR,TPTR,TINT,,
263,unlinkat,ok,TLINT,3,TINT,TSTR,TINT,,,
264,renameat,ok,TLINT,4,TINT,TSTR,TINT,TSTR,,
265,linkat,ok,TLINT,5,TINT,TSTR,TINT,TSTR,TINT,
266,symlinkat,ok,TLINT,3,TSTR,TINT,TSTR,,,
267,readlinkat,ok,TLINT,4,TINT,TSTR,TWSCHAR,TINT,,
268,fchmodat,ok,TLINT,3,TINT,TSTR,TUSHRT,,,
269,faccessat,ok,TLINT,3,TINT,TSTR,TINT,,,
270,pselect6,ok,TLINT,6,TINT,TPTR,TPTR,TPTR,TPTR,TPTR
271,ppoll,ok,TLINT,5,TPTR,TUINT,TPTR,TPTR,TLUINT,
272,unshare,ok,TLINT,1,TLUINT,,,,,
273,set_robust_list,ok,TLINT,2,TPTR,TLUINT,,,,
274,get_robust_list,ok,TLINT,3,TINT,TPTR,TPTR,,,
275,splice,ok,TLINT,6,TINT,TPTR,TINT,TPTR,TLUINT,TUINT
276,tee,ok,TLINT,4,TINT,TINT,TLUINT,TUINT,,
277,sync_file_range,ok,TLINT,4,TINT,TLINT,TLINT,TUINT,,
278,vmsplice,ok,TLINT,4,TINT,TPTR,TLUINT,TUINT,,
279,move_pages,ok,TLINT,6,TINT,TLUINT,TPTR,TPTR,TPTR,TINT
280,utimensat,ok,TLINT,4,TINT,TSTR,TPTR,TINT,,
281,epoll_pwait,ok,TLINT,6,TINT,TPTR,TINT,TINT,TPTR,TLUINT
282,signalfd,ok,TLINT,3,TINT,TPTR,TLUINT,,,
283,timerfd_create,ok,TLINT,2,TINT,TINT,,,,
284,eventfd,ok,TLINT,1,TUINT,,,,,
285,fallocate,ok,TLINT,4,TINT,TINT,TLINT,TLINT,,
286,timerfd_settime,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
287,timerfd_gettime,ok,TLINT,2,TINT,TPTR,,,,
288,accept4,ok,TLINT,4,TINT,TPTR,TPTR,TINT,,
289,signalfd4,ok,TLINT,4,TINT,TPTR,TLUINT,TINT,,
290,eventfd2,ok,TLINT,2,TUINT,TINT,,,,
291,epoll_create1,ok,TLINT,1,TINT,,,,,
292,dup3,ok,TLINT,3,TUINT,TUINT,TINT,,,
293,pipe2,ok,TLINT,2,TPTR,TINT,,,,
294,inotify_init1,ok,TLINT,1,TINT,,,,,
295,preadv,ok,TLINT,5,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,
296,pwritev,ok,TLINT,5,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,
297,rt_tgsigqueueinfo,ok,TLINT,4,TINT,TINT,TINT,TPTR,,
298,perf_event_open,ok,TLINT,5,TPTR,TINT,TINT,TINT,TLUINT,
299,recvmmsg,ok,TLINT,5,TINT,TPTR,TUINT,TUINT,TPTR,
300,fanotify_init,ok,TLINT,2,TUINT,TUINT,,,,
301,fanotify_mark,ok,TLINT,5,TINT,TUINT,TLUINT,TINT,TSTR,
302,prlimit64,ok,TLINT,4,TINT,TUINT,TPTR,TPTR,,
303,name_to_handle_at,ok,TLINT,5,TINT,TSTR,TPTR,TPTR,TINT,
304,open_by_handle_at,ok,TLINT,3,TINT,TPTR,TINT,,,
305,clock_adjtime,ok,TLINT,2,TINT,TPTR,,,,
306,syncfs,ok,TLINT,1,TINT,,,,,
307,sendmmsg,ok,TLINT,4,TINT,TPTR,TUINT,TUINT,,
308,setns,ok,TLINT,2,TINT,TINT,,,,
309,getcpu,ok,TLINT,3,TPTR,TPTR,TPTR,,,
310,process_vm_readv,ok,TLINT,6,TINT,TPTR,TLUINT,TPTR,TLUINT,TLUINT
311,process_vm_writev,ok,TLINT,6,TINT,TPTR,TLUINT,TPTR,TLUINT,TLUINT
312,kcmp,ok,TLINT,5,TINT,TINT,TINT,TLUINT,TLUINT,
313,finit_module,ok,TLINT,3,TINT,TSTR,TINT,,,
314,sched_setattr,ok,TLINT,3,TINT,TPTR,TUINT,,,
315,sched_getattr,ok,TLINT,4,TINT,TPTR,TUINT,TUINT,,
316,renameat2,ok,TLINT,5,TINT,TSTR,TINT,TSTR,TUINT,
317,seccomp,ok,TLINT,3,TUINT,TUINT,TPTR,,,
318,getrandom,ok,TLINT,3,TWSCHAR,TLUINT,TUINT,,,
319,memfd_create,ok,TLINT,2,TSTR,TUINT,,,,
320,kexec_file_load,ok,TLINT,5,TINT,TINT,TLUINT,TPTR,TLUINT,
321,bpf,ok,TLINT,3,TINT,TPTR,TUINT,,,
322,execveat,ok,TLINT,5,TINT,TSTR,TPTR,TASTR,TINT,
323,userfaultfd,ok,TLINT,1,TINT,,,,,
324,membarrier,ok,TLINT,3,TINT,TUINT,TINT,,,
325,mlock2,ok,TLINT,3,TLUINT,TLUINT,TINT,,,
326,copy_file_range,ok,TLINT,6,TINT,TPTR,TINT,TPTR,TLUINT,TUINT
327,preadv2,ok,TLINT,6,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,TINT
328,pwritev2,ok,TLINT,6,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,TINT
329,pkey_mprotect,ok,TLINT,4,TLUINT,TLUINT,TLUINT,TINT,,
330,pkey_alloc,ok,TLINT,2,TLUINT,TLUINT,,,,
331,pkey_free,ok,TLINT,1,TINT,,,,,
332,statx,ok,TLINT,5,TINT,TSTR,TUINT,TUINT,TPTR,
333,io_pgetevents,ok,TLINT,6,TLUINT,TLINT,TLINT,TPTR,TPTR,TPTR
334,rseq,ok,TLINT,4,TPTR,TUINT,TINT,TUINT,,
424,pidfd_send_signal,ok,TLINT,4,TINT,TINT,TPTR,TUINT,,
425,io_uring_setup,ok,TLINT,2,TUINT,TPTR,,,,
426,io_uring_enter,ok,TLINT,6,TUINT,TUINT,TUINT,TUINT,TPTR,TLUINT
427,io_uring_register,ok,TLINT,4,TUINT,TUINT,TPTR,TUINT,,
428,open_tree,ok,TLINT,3,TINT,TSTR,TUINT,,,
429,move_mount,ok,TLINT,5,TINT,TSTR,TINT,TSTR,TUINT,
430,fsopen,ok,TLINT,2,TSTR,TUINT,,,,
431,fsconfig,ok,TLINT,5,TINT,TUINT,TSTR,TPTR,TINT,
432,fsmount,ok,TLINT,3,TINT,TUINT,TUINT,,,
433,fspick,ok,TLINT,3,TINT,TSTR,TUINT,,,
434,pidfd_open,ok,TLINT,2,TINT,TUINT,,,,
435,clone3,ok,TLINT,2,TPTR,TLUINT,,,,
436,close_range,ok,TLINT,3,TUINT,TUINT,TUINT,,,
437,openat2,ok,TLINT,4,TINT,TSTR,TPTR,TLUINT,,
438,pidfd_getfd,ok,TLINT,3,TINT,TINT,TUINT,,,
439,faccessat2,ok,TLINT,4,TINT,TSTR,TINT,TINT,,
440,process_madvise,ok,TLINT,5,TINT,TPTR,TLUINT,TINT,TUINT,
441,epoll_pwait2,ok,TLINT,6,TINT,TPTR,TINT,TPTR,TPTR,TLUINT
442,mount_setattr,ok,TLINT,5,TINT,TSTR,TUINT,TPTR,TLUINT,
443,quotactl_fd,ok,TLINT,4,TUINT,TUINT,TUINT,TPTR,,
444,landlock_create_ruleset,ok,TLINT,3,TPTR,TLUINT,TUINT,,,
445,landlock_add_rule,ok,TLINT,4,TINT,TINT,TPTR,TUINT,,
446,landlock_restrict_self,ok,TLINT,2,TINT,TUINT,,,,
447,memfd_secret,ok,TLINT,1,TUINT,,,,,
448,process_mrelease,ok,TLINT,2,TINT,TUINT,,,,
449,futex_waitv,ok,TLINT,5,TPTR,TUINT,TUINT,TPTR,TINT,
450,set_mempolicy_home_node,ok,TLINT,4,TLUINT,TLUINT,TLUINT,TLUINT,,
451,cachestat,ok,TLINT,4,TUINT,TPTR,TPTR,TUINT,,
