nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
0,restart_syscall,ok,TLINT,0,,,,,,
1,exit,ok,TLINT,1,TINT,,,,,
2,fork,ok,TLINT,0,,,,,,
3,read,ok,TLINT,3,TUINT,TWSCHAR,TLUINT,,,
4,write,ok,TLINT,3,TUINT,TSCHAR,TLUINT,,,
5,open,ok,TLINT,3,TSTR,TINT,TUSHRT,,,
6,close,ok,TLINT,1,TUINT,,,,,
7,waitpid,ok,TLINT,3,TINT,TPTR,TINT,,,
8,creat,ok,TLINT,2,TSTR,TUSHRT,,,,
9,link,ok,TLINT,2,TSTR,TSTR,,,,
10,unlink,ok,TLINT,1,TSTR,,,,,
11,execve,ok,TLINT,3,TSTR,TASTR,TASTR,,,
12,chdir,ok,TLINT,1,TSTR,,,,,
13,time,ok,TLINT,1,TPTR,,,,,
14,mknod,ok,TLINT,3,TSTR,TUSHRT,TUINT,,,
15,chmod,ok,TLINT,2,TSTR,TUSHRT,,,,
16,lchown,ok,TLINT,3,TSTR,TINT,TINT,,,
17,break,todo,,,,,,,,
18,oldstat,ok,TLINT,2,TSTR,TPTR,,,,
19,lseek,ok,TLINT,3,TUINT,TLINT,TUINT,,,
20,getpid,ok,TLINT,0,,,,,,
21,mount,ok,TLINT,5,TSTR,TSTR,TSTR,TLUINT,TPTR,
22,umount,ok,TLINT,2,TSTR,TINT,,,,
23,setuid,ok,TLINT,1,TINT,,,,,
24,getuid,ok,TLINT,0,,,,,,
25,stime,ok,TLINT,1,TPTR,,,,,
26,ptrace,ok,TLINT,4,TLINT,TLINT,TLUINT,TLUINT,,
27,alarm,ok,TLINT,1,TUINT,,,,,
28,oldfstat,ok,TLINT,2,TUINT,TPTR,,,,
29,pause,ok,TLINT,0,,,,,,
30,utime,ok,TLINT,2,TPTR,TPTR,,,,
31,stty,todo,,,,,,,,
32,gtty,todo,,,,,,,,
33,access,ok,TLINT,2,TSTR,TINT,,,,
34,nice,ok,TLINT,1,TINT,,,,,
35,ftime,todo,,,,,,,,
36,sync,ok,TLINT,0,,,,,,
37,kill,ok,TLINT,2,TINT,TINT,,,,
38,rename,ok,TLINT,2,TSTR,TSTR,,,,
39,mkdir,ok,TLINT,2,TSTR,TUSHRT,,,,
40,rmdir,ok,TLINT,1,TSTR,,,,,
41,dup,ok,TLINT,1,TUINT,,,,,
42,pipe,ok,TLINT,1,TPTR,,,,,
43,times,ok,TLINT,1,TPTR,,,,,
44,prof,todo,,,,,,,,
45,brk,ok,TLINT,1,TLUINT,,,,,
46,setgid,ok,TLINT,1,TINT,,,,,
47,getgid,ok,TLINT,0,,,,,,
48,signal,ok,TLINT,2,TINT,TPTR,,,,
49,geteuid,ok,TLINT,0,,,,,,
50,getegid,ok,TLINT,0,,,,,,
51,acct,ok,TLINT,1,TSTR,,,,,
52,umount2,ok,TLINT,2,TSTR,TINT,,,,
53,lock,todo,,,,,,,,
54,ioctl,ok,TLINT,3,TUINT,TUINT,TLUINT,,,
55,fcntl,ok,TLINT,3,TUINT,TUINT,TLUINT,,,
56,mpx,todo,,,,,,,,
57,setpgid,ok,TLINT,2,TINT,TINT,,,,
58,ulimit,todo,,,,,,,,
59,oldolduname,ok,TLINT,1,TPTR,,,,,
60,umask,ok,TLINT,1,TINT,,,,,
61,chroot,ok,TLINT,1,TSTR,,,,,
62,ustat,ok,TLINT,2,TUINT,TPTR,,,,
63,dup2,ok,TLINT,2,TUINT,TUINT,,,,
64,getppid,ok,TLINT,0,,,,,,
65,getpgrp,ok,TLINT,0,,,,,,
66,setsid,ok,TLINT,0,,,,,,
67,sigaction,ok,TLINT,3,TINT,TPTR,TPTR,,,
68,sgetmask,ok,TLINT,0,,,,,,
69,ssetmask,ok,TLINT,1,TINT,,,,,
70,setreuid,ok,TLINT,2,TINT,TINT,,,,
71,setregid,ok,TLINT,2,TINT,TINT,,,,
72,sigsuspend,ok,TLINT,3,TINT,TINT,TLUINT,,,
73,sigpending,ok,TLINT,1,TPTR,,,,,
74,sethostname,ok,TLINT,2,TSCHAR,TINT,,,,
75,setrlimit,ok,TLINT,2,TUINT,TPTR,,,,
76,getrlimit,ok,TLINT,2,TUINT,TPTR,,,,
77,getrusage,ok,TLINT,2,TINT,TPTR,,,,
78,gettimeofday,ok,TLINT,2,TPTR,TPTR,,,,
79,settimeofday,ok,TLINT,2,TPTR,TPTR,,,,
80,getgroups,ok,TLINT,2,TINT,TPTR,,,,
81,setgroups,ok,TLINT,2,TINT,TPTR,,,,
82,select,ok,TLINT,5,TINT,TPTR,TPTR,TPTR,TPTR,
83,symlink,ok,TLINT,2,TSTR,TSTR,,,,
84,oldlstat,ok,TLINT,2,TSTR,TPTR,,,,
85,readlink,ok,TLINT,3,TSTR,TWSCHAR,TINT,,,
86,uselib,ok,TLINT,1,TSTR,,,,,
87,swapon,ok,TLINT,2,TSTR,TINT,,,,
88,reboot,ok,TLINT,4,TINT,TINT,TUINT,TPTR,,
89,readdir,ok,TLINT,3,TUINT,TPTR,TUINT,,,
90,mmap,ok,TLINT,6,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT
91,munmap,ok,TLINT,2,TLUINT,TLUINT,,,,
92,truncate,ok,TLINT,2,TSTR,TLINT,,,,
93,ftruncate,ok,TLINT,2,TUINT,TLUINT,,,,
94,fchmod,ok,TLINT,2,TUINT,TUSHRT,,,,
95,fchown,ok,TLINT,3,TUINT,TINT,TINT,,,
96,getpriority,ok,TLINT,2,TINT,TINT,,,,
97,setpriority,ok,TLINT,3,TINT,TINT,TINT,,,
98,profil,todo,,,,,,,,
99,statfs,ok,TLINT,2,TSTR,TPTR,,,,
100,fstatfs,ok,TLINT,2,TUINT,TPTR,,,,
101,ioperm,ok,TLINT,3,TLUINT,TLUINT,TINT,,,
102,socketcall,ok,TLINT,2,TINT,TPTR,,,,
103,syslog,ok,TLINT,3,TINT,TPTR,TINT,,,
104,setitimer,ok,TLINT,3,TINT,TPTR,TPTR,,,
105,getitimer,ok,TLINT,2,TINT,TPTR,,,,
106,stat,ok,TLINT,2,TSTR,TPTR,,,,
107,lstat,ok,TLINT,2,TSTR,TPTR,,,,
108,fstat,ok,TLINT,2,TUINT,TPTR,,,,
109,olduname,ok,TLINT,1,TPTR,,,,,
110,iopl,ok,TLINT,1,TUINT,,,,,
111,vhangup,ok,TLINT,0,,,,,,
112,idle,todo,,,,,,,,
113,vm86old,ok,TLINT,1,TPTR,,,,,
114,wait4,ok,TLINT,4,TINT,TPTR,TINT,TPTR,,
115,swapoff,ok,TLINT,1,TSTR,,,,,
116,sysinfo,ok,TLINT,1,TPTR,,,,,
117,ipc,ok,TLINT,6,TUINT,TINT,TLUINT,TLUINT,TPTR,TLINT
118,fsync,ok,TLINT,1,TUINT,,,,,
119,sigreturn,missing,,,,,,,,
120,clone,ok,TLINT,5,TLUINT,TLUINT,TPTR,TLUINT,TPTR,
121,setdomainname,ok,TLINT,2,TSCHAR,TINT,,,,
122,uname,ok,TLINT,1,TPTR,,,,,
123,modify_ldt,ok,TLINT,3,TINT,TPTR,TLUINT,,,
124,adjtimex,ok,TLINT,1,TPTR,,,,,
125,mprotect,ok,TLINT,3,TLUINT,TLUINT,TLUINT,,,
126,sigprocmask,ok,TLINT,3,TINT,TPTR,TPTR,,,
127,create_module,todo,,,,,,,,
128,init_module,ok,TLINT,3,TPTR,TLUINT,TPTR,,,
129,delete_module,ok,TLINT,2,TSTR,TUINT,,,,
130,get_kernel_syms,todo,,,,,,,,
131,quotactl,ok,TLINT,4,TUINT,TSTR,TUINT,TPTR,,
132,getpgid,ok,TLINT,1,TINT,,,,,
133,fchdir,ok,TLINT,1,TUINT,,,,,
134,bdflush,todo,,,,,,,,
135,sysfs,ok,TLINT,3,TINT,TLUINT,TLUINT,,,
136,personality,ok,TLINT,1,TUINT,,,,,
137,afs_syscall,todo,,,,,,,,
138,setfsuid,ok,TLINT,1,TINT,,,,,
139,setfsgid,ok,TLINT,1,TINT,,,,,
140,_llseek,ok,TLINT,5,TUINT,TLUINT,TLUINT,TPTR,TUINT,
141,getdents,ok,TLINT,3,TUINT,TPTR,TUINT,,,
142,_newselect,ok,TLINT,5,TINT,TPTR,TPTR,TPTR,TPTR,
143,flock,ok,TLINT,2,TUINT,TUINT,,,,
144,msync,ok,TLINT,3,TLUINT,TLUINT,TINT,,,
145,readv,ok,TLINT,3,TLUINT,TPTR,TLUINT,,,
146,writev,ok,TLINT,3,TLUINT,TPTR,TLUINT,,,
147,getsid,ok,TLINT,1,TINT,,,,,
148,fdatasync,ok,TLINT,1,TUINT,,,,,
149,_sysctl,todo,,,,,,,,
150,mlock,ok,TLINT,2,TLUINT,TLUINT,,,,
151,munlock,ok,TLINT,2,TLUINT,TLUINT,,,,
152,mlockall,ok,TLINT,1,TINT,,,,,
153,munlockall,ok,TLINT,0,,,,,,
154,sched_setparam,ok,TLINT,2,TINT,TPTR,,,,
155,sched_getparam,ok,TLINT,2,TINT,TPTR,,,,
156,sched_setscheduler,ok,TLINT,3,TINT,TINT,TPTR,,,
157,sched_getscheduler,ok,TLINT,1,TINT,,,,,
158,sched_yield,ok,TLINT,0,,,,,,
159,sched_get_priority_max,ok,TLINT,1,TINT,,,,,
160,sched_get_priority_min,ok,TLINT,1,TINT,,,,,
161,sched_rr_get_interval,ok,TLINT,2,TINT,TPTR,,,,
162,nanosleep,ok,TLINT,2,TPTR,TPTR,,,,
163,mremap,ok,TLINT,5,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT,
164,setresuid,ok,TLINT,3,TINT,TINT,TINT,,,
165,getresuid,ok,TLINT,3,TPTR,TPTR,TPTR,,,
166,vm86,ok,TLINT,2,TLUINT,TLUINT,,,,
167,query_module,todo,,,,,,,,
168,poll,ok,TLINT,3,TPTR,TUINT,TINT,,,
169,nfsservctl,todo,,,,,,,,
170,setresgid,ok,TLINT,3,TINT,TINT,TINT,,,
171,getresgid,ok,TLINT,3,TPTR,TPTR,TPTR,,,
172,prctl,ok,TLINT,5,TINT,TLUINT,TLUINT,TLUINT,TLUINT,
173,rt_sigreturn,ok,TLINT,0,,,,,,
174,rt_sigaction,ok,TLINT,4,TINT,TPTR,TPTR,TLUINT,,
175,rt_sigprocmask,ok,TLINT,4,TINT,TPTR,TPTR,TLUINT,,
176,rt_sigpending,ok,TLINT,2,TPTR,TLUINT,,,,
177,rt_sigtimedwait,ok,TLINT,4,TPTR,TPTR,TPTR,TLUINT,,
178,rt_sigqueueinfo,ok,TLINT,3,TINT,TINT,TPTR,,,
179,rt_sigsuspend,ok,TLINT,2,TPTR,TLUINT,,,,
180,pread64,ok,TLINT,4,TUINT,TWSCHAR,TLUINT,TLINT,,
181,pwrite64,ok,TLINT,4,TUINT,TSCHAR,TLUINT,TLINT,,
182,chown,ok,TLINT,3,TSTR,TINT,TINT,,,
183,getcwd,ok,TLINT,2,TWSTR,TLUINT,,,,
184,capget,ok,TLINT,2,TPTR,TPTR,,,,
185,capset,ok,TLINT,2,TPTR,TPTR,,,,
186,sigaltstack,ok,TLINT,2,TPTR,TPTR,,,,
187,sendfile,ok,TLINT,4,TINT,TINT,TPTR,TLUINT,,
188,getpmsg,todo,,,,,,,,
189,putpmsg,todo,,,,,,,,
190,vfork,ok,TLINT,0,,,,,,
191,ugetrlimit,ok,TLINT,2,TUINT,TPTR,,,,
192,mmap2,ok,TLINT,6,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT
193,truncate64,ok,TLINT,2,TSTR,TLINT,,,,
194,ftruncate64,ok,TLINT,2,TUINT,TLINT,,,,
195,stat64,ok,TLINT,2,TSTR,TPTR,,,,
196,lstat64,ok,TLINT,2,TSTR,TPTR,,,,
197,fstat64,ok,TLINT,2,TLUINT,TPTR,,,,
198,lchown32,ok,TLINT,3,TSTR,TINT,TINT,,,
199,getuid32,ok,TLINT,0,,,,,,
200,getgid32,ok,TLINT,0,,,,,,
201,geteuid32,ok,TLINT,0,,,,,,
202,getegid32,ok,TLINT,0,,,,,,
203,setreuid32,ok,TLINT,2,TINT,TINT,,,,
204,setregid32,ok,TLINT,2,TINT,TINT,,,,
205,getgroups32,ok,TLINT,2,TINT,TPTR,,,,
206,setgroups32,ok,TLINT,2,TINT,TPTR,,,,
207,fchown32,ok,TLINT,3,TUINT,TINT,TINT,,,
208,setresuid32,ok,TLINT,3,TINT,TINT,TINT,,,
209,getresuid32,ok,TLINT,3,TPTR,TPTR,TPTR,,,
210,setresgid32,ok,TLINT,3,TINT,TINT,TINT,,,
211,getresgid32,ok,TLINT,3,TPTR,TPTR,TPTR,,,
212,chown32,ok,TLINT,3,TSTR,TINT,TINT,,,
213,setuid32,ok,TLINT,1,TINT,,,,,
214,setgid32,ok,TLINT,1,TINT,,,,,
215,setfsuid32,ok,TLINT,1,TINT,,,,,
216,setfsgid32,ok,TLINT,1,TINT,,,,,
217,pivot_root,ok,TLINT,2,TSTR,TSTR,,,,
218,mincore,ok,TLINT,3,TLUINT,TLUINT,TPTR,,,
219,madvise,ok,TLINT,3,TLUINT,TLUINT,TINT,,,
220,getdents64,ok,TLINT,3,TUINT,TPTR,TUINT,,,
221,fcntl64,ok,TLINT,3,TUINT,TUINT,TLUINT,,,
224,gettid,ok,TLINT,0,,,,,,
225,readahead,ok,TLINT,3,TINT,TLINT,TLUINT,,,
226,setxattr,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
227,lsetxattr,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
228,fsetxattr,ok,TLINT,5,TINT,TSTR,TPTR,TLUINT,TINT,
229,getxattr,ok,TLINT,4,TSTR,TSTR,TPTR,TLUINT,,
230,lgetxattr,ok,TLINT,4,TSTR,TSTR,TPTR,TLUINT,,
231,fgetxattr,ok,TLINT,4,TINT,TSTR,TPTR,TLUINT,,
232,listxattr,ok,TLINT,3,TSTR,TPTR,TLUINT,,,
233,llistxattr,ok,TLINT,3,TSTR,TPTR,TLUINT,,,
234,flistxattr,ok,TLINT,3,TINT,TPTR,TLUINT,,,
235,removexattr,ok,TLINT,2,TSTR,TSTR,,,,
236,lremovexattr,ok,TLINT,2,TSTR,TSTR,,,,
237,fremovexattr,ok,TLINT,2,TINT,TSTR,,,,
238,tkill,ok,TLINT,2,TINT,TINT,,,,
239,sendfile64,ok,TLINT,4,TINT,TINT,TPTR,TLUINT,,
240,futex,ok,TLINT,6,TPTR,TINT,TUINT,TPTR,TPTR,TUINT
241,sched_setaffinity,ok,TLINT,3,TINT,TUINT,TPTR,,,
242,sched_getaffinity,ok,TLINT,3,TINT,TUINT,TPTR,,,
243,set_thread_area,ok,TLINT,1,TPTR,,,,,
244,get_thread_area,ok,TLINT,1,TPTR,,,,,
245,io_setup,ok,TLINT,2,TUINT,TPTR,,,,
246,io_destroy,ok,TLINT,1,TLUINT,,,,,
247,io_getevents,ok,TLINT,5,TLUINT,TLINT,TLINT,TPTR,TPTR,
248,io_submit,ok,TLINT,3,TLUINT,TLINT,TPTR,,,
249,io_cancel,ok,TLINT,3,TLUINT,TPTR,TPTR,,,
250,fadvise64,ok,TLINT,4,TINT,TLINT,TLUINT,TINT,,
252,exit_group,ok,TLINT,1,TINT,,,,,
253,lookup_dcookie,ok,TLINT,3,TLUINT,TWSCHAR,TLUINT,,,
254,epoll_create,ok,TLINT,1,TINT,,,,,
255,epoll_ctl,ok,TLINT,4,TINT,TINT,TINT,TPTR,,
256,epoll_wait,ok,TLINT,4,TINT,TPTR,TINT,TINT,,
257,remap_file_pages,ok,TLINT,5,TLUINT,TLUINT,TLUINT,TLUINT,TLUINT,
258,set_tid_address,ok,TLINT,1,TPTR,,,,,
259,timer_create,ok,TLINT,3,TINT,TPTR,TPTR,,,
260,timer_settime,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
261,timer_gettime,ok,TLINT,2,TINT,TPTR,,,,
262,timer_getoverrun,ok,TLINT,1,TINT,,,,,
263,timer_delete,ok,TLINT,1,TINT,,,,,
264,clock_settime,ok,TLINT,2,TINT,TPTR,,,,
265,clock_gettime,ok,TLINT,2,TINT,TPTR,,,,
266,clock_getres,ok,TLINT,2,TINT,TPTR,,,,
267,clock_nanosleep,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
268,statfs64,ok,TLINT,3,TSTR,TLUINT,TPTR,,,
269,fstatfs64,ok,TLINT,3,TUINT,TLUINT,TPTR,,,
270,tgkill,ok,TLINT,3,TINT,TINT,TINT,,,
271,utimes,ok,TLINT,2,TPTR,TPTR,,,,
272,fadvise64_64,ok,TLINT,4,TINT,TLINT,TLINT,TINT,,
273,vserver,todo,,,,,,,,
274,mbind,ok,TLINT,6,TLUINT,TLUINT,TLUINT,TPTR,TLUINT,TUINT
275,get_mempolicy,ok,TLINT,5,TPTR,TPTR,TLUINT,TLUINT,TLUINT,
276,set_mempolicy,ok,TLINT,3,TINT,TPTR,TLUINT,,,
277,mq_open,ok,TLINT,4,TPTR,TINT,TUSHRT,TPTR,,
278,mq_unlink,ok,TLINT,1,TPTR,,,,,
279,mq_timedsend,ok,TLINT,5,TINT,TSCHAR,TLUINT,TUINT,TPTR,
280,mq_timedreceive,ok,TLINT,5,TINT,TWSCHAR,TLUINT,TPTR,TPTR,
281,mq_notify,ok,TLINT,2,TINT,TPTR,,,,
282,mq_getsetattr,ok,TLINT,3,TINT,TPTR,TPTR,,,
283,kexec_load,ok,TLINT,4,TLUINT,TLUINT,TPTR,TLUINT,,
284,waitid,ok,TLINT,5,TINT,TINT,TPTR,TINT,TPTR,
286,add_key,ok,TLINT,5,TSTR,TSTR,TPTR,TLUINT,TINT,
287,request_key,ok,TLINT,4,TSTR,TSTR,TSTR,TINT,,
288,keyctl,ok,TLINT,5,TINT,TLUINT,TLUINT,TLUINT,TLUINT,
289,ioprio_set,ok,TLINT,3,TINT,TINT,TINT,,,
290,ioprio_get,ok,TLINT,2,TINT,TINT,,,,
291,inotify_init,ok,TLINT,0,,,,,,
292,inotify_add_watch,ok,TLINT,3,TINT,TSTR,TUINT,,,
293,inotify_rm_watch,ok,TLINT,2,TINT,TINT,,,,
294,migrate_pages,ok,TLINT,4,TINT,TLUINT,TPTR,TPTR,,
295,openat,ok,TLINT,4,TINT,TSTR,TINT,TUSHRT,,
296,mkdirat,ok,TLINT,3,TINT,TSTR,TUSHRT,,,
297,mknodat,ok,TLINT,4,TINT,TSTR,TUSHRT,TUINT,,
298,fchownat,ok,TLINT,5,TINT,TSTR,TINT,TINT,TINT,
299,futimesat,ok,TLINT,3,TINT,TSTR,TPTR,,,
300,fstatat64,ok,TLINT,4,TINT,TSTR,TPTR,TINT,,
301,unlinkat,ok,TLINT,3,TINT,TSTR,TINT,,,
302,renameat,ok,TLINT,4,TINT,TSTR,TINT,TSTR,,
303,linkat,ok,TLINT,5,TINT,TSTR,TINT,TSTR,TINT,
304,symlinkat,ok,TLINT,3,TSTR,TINT,TSTR,,,
305,readlinkat,ok,TLINT,4,TINT,TSTR,TWSCHAR,TINT,,
306,fchmodat,ok,TLINT,3,TINT,TSTR,TUSHRT,,,
307,faccessat,ok,TLINT,3,TINT,TSTR,TINT,,,
308,pselect6,ok,TLINT,6,TINT,TPTR,TPTR,TPTR,TPTR,TPTR
309,ppoll,ok,TLINT,5,TPTR,TUINT,TPTR,TPTR,TLUINT,
310,unshare,ok,TLINT,1,TLUINT,,,,,
311,set_robust_list,ok,TLINT,2,TPTR,TLUINT,,,,
312,get_robust_list,ok,TLINT,3,TINT,TPTR,TPTR,,,
313,splice,ok,TLINT,6,TINT,TPTR,TINT,TPTR,TLUINT,TUINT
314,sync_file_range,ok,TLINT,4,TINT,TLINT,TLINT,TUINT,,
315,tee,ok,TLINT,4,TINT,TINT,TLUINT,TUINT,,
316,vmsplice,ok,TLINT,4,TINT,TPTR,TLUINT,TUINT,,
317,move_pages,ok,TLINT,6,TINT,TLUINT,TPTR,TPTR,TPTR,TINT
318,getcpu,ok,TLINT,3,TPTR,TPTR,TPTR,,,
319,epoll_pwait,ok,TLINT,6,TINT,TPTR,TINT,TINT,TPTR,TLUINT
320,utimensat,ok,TLINT,4,TINT,TSTR,TPTR,TINT,,
321,signalfd,ok,TLINT,3,TINT,TPTR,TLUINT,,,
322,timerfd_create,ok,TLINT,2,TINT,TINT,,,,
323,eventfd,ok,TLINT,1,TUINT,,,,,
324,fallocate,ok,TLINT,4,TINT,TINT,TLINT,TLINT,,
